245025.0 -18.420680744
216225.0 -18.420680744
207025.0 -17.4477256694
198025.0 -16.8112428315
189225.0 -16.1652509907
180625.0 -15.6177797108
172225.0 -15.1269057365
164025.0 -14.3407074162
156025.0 -13.8670255081
148225.0 -13.3556680755
140625.0 -12.7759898271
133225.0 -12.2423321862
126025.0 -11.7902358569
119025.0 -11.31686422
112225.0 -10.8367345775
105625.0 -10.3526418446
99225.0 -9.93213215903
93025.0 -9.51081073268
87025.0 -9.08335471638
81225.0 -8.67821975858
75625.0 -8.29001649102
70225.0 -7.92273295021
65025.0 -7.5578176041
60025.0 -7.21671378808
55225.0 -6.88134247439
50625.0 -6.56074676884
46225.0 -6.25990117346
42025.0 -5.96902498052
38025.0 -5.69283144837
34225.0 -5.42768010809
30625.0 -5.17821825711
27225.0 -4.94344181322
24025.0 -4.7204534365
21025.0 -4.51427310725
18225.0 -4.3209665382
15625.0 -4.14146762878
13225.0 -3.97426994124
11025.0 -3.82282698123
9025.0 -3.68365076769
7225.0 -3.55923862953
5625.0 -3.44871396124
4225.0 -3.35207390571
3025.0 -3.26772716609
2025.0 -3.19931835169
1225.0 -3.14356213604
625.0 -3.10180174878
225.0 -3.07492118694
25.0 -3.06017063232
