126025.0 -17.7275335634
119025.0 -17.2693881975
112225.0 -16.1707759088
105625.0 -15.5788908603
99225.0 -15.0063247081
93025.0 -14.3437181779
87025.0 -13.3872401942
81225.0 -12.7735075039
75625.0 -12.0723508204
70225.0 -11.3889394852
65025.0 -10.7294782465
60025.0 -10.1431510309
55225.0 -9.54555998637
50625.0 -8.98359093598
46225.0 -8.44625474362
42025.0 -7.92680066219
38025.0 -7.43726983233
34225.0 -6.97497696487
30625.0 -6.53083927244
27225.0 -6.11466384078
24025.0 -5.72153723759
21025.0 -5.35549894237
18225.0 -5.00960005613
15625.0 -4.69056597547
13225.0 -4.39545698821
11025.0 -4.12681278733
9025.0 -3.87963403736
7225.0 -3.65991496544
5625.0 -3.46329436886
4225.0 -3.29118240339
3025.0 -3.14422460085
2025.0 -3.02084124789
1225.0 -2.92304393778
625.0 -2.84891512714
225.0 -2.79973166896
