2457258.5 15.5050626831 15.5050626831
2457259.5 15.3470489022 15.3470489022
2457260.5 15.41675459 15.41675459
2457261.5 15.414512875 15.414512875
2457262.5 15.8699832813 15.8699832813
2457263.5 15.8405242033 15.8405242033
2457264.5 15.8727464252 15.8727464252
2457265.5 16.0011170286 16.0011170286
2457266.5 14.8458656349 14.8458656349
2457267.5 14.9291016497 14.9291016497
2457268.5 14.8781382649 14.8781382649
2457269.5 14.833610318 14.833610318
2457270.5 15.813376143 15.813376143
2457271.5 15.6892877921 15.6892877921
2457272.5 15.7919551769 15.7919551769
2457273.5 15.6354401801 15.6354401801
2457274.5 15.3475658805 15.3475658805
2457275.5 15.4084133546 15.4084133546
2457276.5 15.5126666597 15.5126666597
2457277.5 15.603095802 15.603095802
2457278.5 15.5612349249 15.5612349249
2457279.5 15.7214057231 15.7214057231
2457280.5 15.8611630305 15.8611630305
2457281.5 15.7385093619 15.7385093619
2457282.5 14.8915333875 14.8915333875
2457283.5 14.8543241273 14.8543241273
2457284.5 14.9120843007 14.9120843007
2457285.5 14.9124929022 14.9124929022
2457286.5 15.4332865817 15.4332865817
2457287.5 15.5213765758 15.5213765758
2457288.5 15.6639181909 15.6639181909
2457289.5 15.5647144112 15.5647144112
2457290.5 16.3092892823 16.3092892823
2457291.5 16.2190869319 16.2190869319
2457292.5 16.2860168797 16.2860168797
2457293.5 16.2800715877 16.2800715877
2457294.5 15.6181382943 15.6181382943
2457295.5 15.7442795974 15.7442795974
2457296.5 15.8149644458 15.8149644458
2457297.5 15.8042702851 15.8042702851
2457298.5 16.0591904004 16.0591904004
2457299.5 16.0647692593 16.0647692593
2457300.5 15.8973756939 15.8973756939
2457301.5 15.950127064 15.950127064
2457302.5 16.0736096701 16.0736096701
2457303.5 15.805225376 15.805225376
2457304.5 15.9123721324 15.9123721324
2457305.5 15.8990197891 15.8990197891
2457306.5 15.8582393568 15.8582393568
2457307.5 15.7172186649 15.7172186649
2457308.5 15.6472772734 15.6472772734
2457309.5 15.5645803573 15.5645803573
2457310.5 15.9758117874 15.9758117874
2457311.5 15.8045522594 15.8045522594
2457312.5 15.6698696466 15.6698696466
2457313.5 15.6664520695 15.6664520695
2457314.5 14.9708825561 14.9708825561
2457315.5 15.0589240895 15.0589240895
2457316.5 15.0074702073 15.0074702073
2457317.5 14.9105784105 14.9105784105
2457318.5 15.1275681571 15.1275681571
2457319.5 15.0281499034 15.0281499034
2457320.5 14.9273841047 14.9273841047
2457321.5 14.9452352154 14.9452352154
2457322.5 14.7596697417 14.7596697417
2457323.5 14.7927010349 14.7927010349
2457324.5 14.6870111354 14.6870111354
2457325.5 14.7654069545 14.7654069545
2457326.5 15.3762903831 15.3762903831
2457327.5 15.2557228411 15.2557228411
2457328.5 15.4108610677 15.4108610677
2457329.5 15.4420176119 15.4420176119
2457330.5 16.1069224542 16.1069224542
2457331.5 16.1130937707 16.1130937707
2457332.5 16.1717591319 16.1717591319
2457333.5 16.1945472521 16.1945472521
2457334.5 16.0671961503 16.0671961503
2457335.5 16.0607784705 16.0607784705
2457336.5 16.1181874413 16.1181874413
2457337.5 16.1385559825 16.1385559825
2457338.5 15.8362686787 15.8362686787
2457339.5 15.9357005078 15.9357005078
2457340.5 15.7735275423 15.7735275423
2457341.5 15.871678707 15.871678707
2457342.5 15.0922849584 15.0922849584
2457343.5 15.1115873505 15.1115873505
2457344.5 15.1442077183 15.1442077183
2457345.5 15.2674045814 15.2674045814
2457346.5 14.6509051136 14.6509051136
2457347.5 14.6734034182 14.6734034182
