# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] r[25] j[25] r[26] j[26] r[27] j[27] r[28] j[28] r[29] j[29] r[30] j[30] r[31] j[31] r[32] j[32] r[33] j[33] r[34] j[34] r[35] j[35] r[36] j[36] r[37] j[37] r[38] j[38] r[39] j[39] r[40] j[40] r[41] j[41] r[42] j[42] r[43] j[43] r[44] j[44] r[45] j[45] r[46] j[46] r[47] j[47] r[48] j[48] r[49] j[49] 
2457258.500000 1.366098e-08 4.885089e-08 9.378089e-07 3.566133e-06 2.904421e-07 1.055810e-06 4.589392e-08 1.818850e-07 1.315845e-06 5.471403e-06 2.515159e-07 9.673977e-07 5.732329e-07 2.012824e-06 3.931151e-08 1.514949e-07 3.265795e-07 1.140957e-06 1.181936e-07 4.175449e-07 3.667640e-07 1.455705e-06 9.528617e-07 3.958922e-06 1.370363e-06 5.278226e-06 6.095289e-08 2.404375e-07 3.709977e-07 1.476499e-06 2.243191e-06 9.030290e-06 6.324866e-08 2.226273e-07 7.170254e-07 2.660591e-06 9.268899e-07 3.727278e-06 1.612375e-06 6.024721e-06 2.213914e-07 9.288682e-07 1.254097e-06 5.040175e-06 3.449360e-07 1.219902e-06 1.062370e-06 4.376191e-06 1.300345e-07 4.924110e-07 9.989806e-07 3.812384e-06 8.326096e-08 3.058675e-07 1.268826e-07 4.567171e-07 6.215971e-07 2.566757e-06 7.563949e-07 2.668980e-06 1.572546e-06 6.031538e-06 3.227319e-07 1.195459e-06 1.942794e-06 7.436890e-06 6.988889e-08 2.480092e-07 8.635797e-07 3.054750e-06 3.371177e-07 1.264115e-06 2.431456e-07 1.007069e-06 4.279778e-07 1.629210e-06 8.108927e-07 2.855647e-06 1.449412e-06 5.843594e-06 6.718328e-07 2.399651e-06 3.673317e-08 1.458418e-07 1.685093e-06 6.616743e-06 1.267774e-06 5.068488e-06 3.287593e-06 1.355232e-05 8.560554e-08 3.163424e-07 2.145938e-07 8.244336e-07 8.821050e-07 3.607321e-06 4.286582e-07 1.751505e-06 1.236829e-07 4.665134e-07 
2457259.500000 1.097616e-08 3.950451e-08 5.924128e-07 2.285643e-06 3.832087e-07 1.383688e-06 4.514730e-08 1.790085e-07 1.460165e-06 6.054871e-06 1.679067e-07 6.536245e-07 4.430206e-07 1.567066e-06 3.124983e-08 1.212595e-07 2.606621e-07 9.166953e-07 2.288612e-07 7.961712e-07 3.588059e-07 1.425255e-06 1.732041e-06 7.097112e-06 1.393556e-06 5.365662e-06 4.962243e-08 1.968834e-07 2.340632e-07 9.439935e-07 1.476057e-06 6.016489e-06 1.024609e-07 3.565145e-07 4.355997e-07 1.641793e-06 9.875701e-07 3.964456e-06 1.579847e-06 5.905942e-06 2.413286e-07 1.010572e-06 8.866490e-07 3.598452e-06 5.031670e-07 1.763171e-06 1.705675e-06 6.948926e-06 1.137711e-07 4.324287e-07 1.982685e-06 7.446833e-06 6.508152e-08 2.408260e-07 1.400719e-07 5.028687e-07 5.040820e-07 2.093526e-06 5.244178e-07 1.870437e-06 1.100461e-06 4.265371e-06 5.668762e-07 2.071947e-06 1.674354e-06 6.435889e-06 1.013461e-07 3.563618e-07 9.880524e-07 3.482652e-06 2.152463e-07 8.187423e-07 3.291728e-07 1.353379e-06 5.683392e-07 2.148665e-06 5.980943e-07 2.125448e-06 1.927290e-06 7.716426e-06 1.310776e-06 4.609281e-06 2.164514e-08 8.727322e-08 1.173743e-06 4.656129e-06 1.436286e-06 5.723557e-06 5.082446e-06 2.073632e-05 1.358848e-07 4.966817e-07 2.973768e-07 1.133649e-06 1.514739e-06 6.116213e-06 3.620081e-07 1.485542e-06 8.989662e-08 3.422833e-07 
2457260.500000 9.491558e-09 3.443844e-08 6.358165e-07 2.463575e-06 3.123900e-07 1.131522e-06 5.695516e-08 2.245242e-07 2.416517e-06 9.899036e-06 1.917837e-07 7.471952e-07 4.439810e-07 1.574885e-06 2.769063e-08 1.081471e-07 4.280797e-07 1.489278e-06 1.213060e-07 4.268907e-07 3.431200e-07 1.365421e-06 2.000671e-06 8.149851e-06 1.335984e-06 5.148683e-06 4.807894e-08 1.912966e-07 2.948950e-07 1.186711e-06 1.978255e-06 8.030156e-06 9.795241e-08 3.402488e-07 5.941558e-07 2.231390e-06 1.734171e-06 6.868510e-06 2.182232e-06 8.093977e-06 1.933284e-07 8.141325e-07 7.952012e-07 3.250937e-06 2.665072e-07 9.472490e-07 8.780689e-07 3.627840e-06 1.243462e-07 4.720266e-07 1.348107e-06 5.089557e-06 6.399965e-08 2.376230e-07 2.204244e-07 7.825489e-07 6.553210e-07 2.708118e-06 5.867756e-07 2.094374e-06 2.293115e-06 8.751505e-06 4.033056e-07 1.480841e-06 1.175133e-06 4.577635e-06 5.133567e-08 1.832430e-07 6.334309e-07 2.257373e-06 2.729061e-07 1.036600e-06 6.170891e-07 2.498744e-06 4.039593e-07 1.537335e-06 7.235871e-07 2.566211e-06 1.301779e-06 5.254055e-06 8.567417e-07 3.031590e-06 2.027944e-08 8.243170e-08 2.458931e-06 9.601227e-06 2.497878e-06 9.821407e-06 2.725615e-06 1.126447e-05 8.888325e-08 3.274533e-07 5.681939e-07 2.132171e-06 1.303149e-06 5.264956e-06 3.555388e-07 1.461045e-06 1.412900e-07 5.331053e-07 
2457261.500000 9.970371e-09 3.632264e-08 6.324988e-07 2.467150e-06 4.075443e-07 1.465858e-06 6.414285e-08 2.518273e-07 2.806752e-06 1.142817e-05 3.467583e-07 1.334002e-06 3.798734e-07 1.359415e-06 5.433237e-08 2.092065e-07 6.441032e-07 2.216616e-06 1.568114e-07 5.482701e-07 3.622688e-07 1.440602e-06 1.667023e-06 6.795051e-06 2.141643e-06 8.161936e-06 3.704327e-08 1.489657e-07 2.937822e-07 1.185171e-06 2.565393e-06 1.035753e-05 4.709527e-08 1.661563e-07 1.224406e-06 4.525729e-06 3.112936e-06 1.214555e-05 2.034389e-06 7.543129e-06 1.583573e-07 6.719658e-07 9.133406e-07 3.738236e-06 4.612895e-07 1.619905e-06 1.399562e-06 5.725231e-06 1.100743e-07 4.193747e-07 2.128059e-06 7.938737e-06 4.848303e-08 1.826409e-07 1.236296e-07 4.436764e-07 9.043662e-07 3.708679e-06 7.022598e-07 2.500518e-06 1.304212e-06 5.041065e-06 2.679551e-07 9.920907e-07 1.520877e-06 5.915357e-06 4.692563e-08 1.683895e-07 9.834434e-07 3.472343e-06 2.856422e-07 1.086605e-06 8.575493e-07 3.436708e-06 4.451829e-07 1.690539e-06 6.242592e-07 2.227242e-06 9.328373e-07 3.805590e-06 4.597712e-07 1.651700e-06 3.971245e-08 1.592759e-07 1.574877e-06 6.202433e-06 3.149939e-06 1.228687e-05 2.139087e-06 8.916670e-06 6.726283e-08 2.497826e-07 3.608530e-07 1.361994e-06 2.360353e-06 9.396205e-06 5.271455e-07 2.147092e-06 1.142409e-07 4.331513e-07 
2457262.500000 7.266401e-09 2.718252e-08 6.699891e-07 2.626181e-06 2.693597e-07 9.764205e-07 1.736714e-05 6.113216e-05 9.097138e-07 3.792951e-06 1.967887e-07 7.671312e-07 3.521626e-07 1.373499e-06 9.653012e-08 3.664299e-07 5.351779e-07 1.842890e-06 2.733355e-07 9.424957e-07 2.234528e-07 9.022186e-07 1.888359e-06 7.655384e-06 5.495118e-07 2.204296e-06 5.021140e-08 2.011002e-07 1.586720e-07 6.635162e-07 4.203751e-06 1.676975e-05 7.723474e-08 2.695468e-07 7.266537e-06 2.585634e-05 2.843812e-06 1.106860e-05 1.443219e-06 5.387805e-06 7.254306e-07 2.981065e-06 3.458546e-06 1.376073e-05 3.718760e-07 1.310327e-06 1.252819e-06 5.131407e-06 1.302648e-07 4.947438e-07 3.450036e-06 1.270013e-05 4.806754e-08 1.832546e-07 1.787768e-07 6.357983e-07 8.116192e-07 3.331251e-06 6.135891e-07 2.517570e-06 1.887712e-06 7.241578e-06 4.794192e-07 1.751428e-06 2.334558e-06 9.003015e-06 5.422165e-08 1.945169e-07 1.283963e-06 4.499659e-06 3.999444e-07 1.511309e-06 2.934102e-04 1.049712e-03 6.875532e-07 2.583643e-06 1.032709e-06 3.646189e-06 1.880268e-05 7.218774e-05 4.251803e-07 1.538525e-06 2.499725e-08 1.013862e-07 5.378503e-04 1.891016e-03 5.272740e-06 2.028147e-05 1.677096e-06 7.087229e-06 1.052317e-07 3.871107e-07 8.591727e-08 3.418379e-07 2.847118e-06 1.124811e-05 5.835954e-07 2.367809e-06 7.460489e-07 2.718989e-06 
2457263.500000 8.924658e-09 3.377312e-08 8.637850e-07 3.379819e-06 2.605578e-07 9.452316e-07 8.425100e-06 2.989719e-05 7.345247e-07 3.094221e-06 2.982376e-07 1.152703e-06 6.422297e-07 2.499272e-06 4.087929e-08 1.576117e-07 2.926059e-07 1.197618e-06 3.972448e-07 1.354440e-06 7.736170e-07 3.043408e-06 4.456067e-06 1.769964e-05 8.195856e-07 3.295309e-06 2.309834e-08 9.623539e-08 3.767020e-07 1.552358e-06 1.432041e-03 5.100229e-03 6.150953e-08 2.154882e-07 5.418395e-06 1.929056e-05 6.701362e-07 2.685089e-06 2.186319e-06 8.082034e-06 7.626732e-07 3.118736e-06 5.089756e-06 2.002004e-05 5.290971e-07 1.847795e-06 1.444845e-05 5.627198e-05 5.171654e-08 2.054333e-07 2.153343e-05 7.622164e-05 5.095773e-08 1.969568e-07 1.602184e-07 5.699061e-07 4.770339e-07 1.984322e-06 9.541123e-07 3.942797e-06 1.855880e-06 7.117378e-06 2.316837e-07 8.593639e-07 2.480638e-05 9.110043e-05 5.037008e-08 1.816666e-07 4.284885e-07 1.657181e-06 3.965790e-07 1.498359e-06 1.888337e-04 6.774980e-04 6.191414e-06 2.222220e-05 1.918561e-06 6.673231e-06 1.382265e-05 5.310569e-05 1.746646e-06 6.133654e-06 3.093626e-08 1.250065e-07 3.413671e-04 1.203938e-03 4.676549e-07 1.944755e-06 2.827356e-04 1.080812e-03 1.137482e-07 4.172061e-07 1.365181e-07 5.428124e-07 2.195957e-06 8.685037e-06 4.609936e-07 1.876688e-06 4.175251e-07 1.531596e-06 
2457264.500000 9.886817e-09 3.794139e-08 5.011086e-06 1.889433e-05 1.826855e-07 7.575674e-07 6.031657e-06 2.142261e-05 1.336915e-06 5.568181e-06 4.439559e-06 1.623736e-05 5.964265e-07 2.353548e-06 1.507064e-08 6.177860e-08 5.189892e-07 2.124653e-06 5.589856e-08 2.108838e-07 1.223672e-06 4.754027e-06 6.836312e-06 2.680948e-05 1.243803e-06 4.976217e-06 2.995707e-08 1.258409e-07 4.876193e-07 1.998619e-06 9.470115e-04 3.380688e-03 9.004272e-08 3.124640e-07 1.935763e-06 6.996946e-06 7.400149e-07 2.964306e-06 6.992198e-07 2.837468e-06 1.272595e-06 5.130998e-06 4.297862e-06 1.688800e-05 2.916740e-07 1.201259e-06 8.550724e-06 3.346349e-05 1.210402e-07 4.741045e-07 8.283527e-06 2.969607e-05 5.792831e-08 2.267849e-07 9.254278e-08 3.333786e-07 1.536246e-06 6.232238e-06 1.680192e-06 6.894095e-06 1.079662e-06 4.205598e-06 1.253784e-07 4.828056e-07 1.657224e-05 6.101632e-05 5.553413e-08 2.285919e-07 6.523683e-07 2.542695e-06 2.603191e-07 9.955200e-07 9.863492e-05 3.562662e-04 5.980912e-06 2.137042e-05 2.740140e-06 9.428173e-06 2.099870e-05 7.964271e-05 1.322213e-06 4.652484e-06 2.113353e-08 8.643252e-08 2.029927e-04 7.190172e-04 6.274738e-07 2.641050e-06 4.134201e-04 1.560974e-03 5.162095e-08 1.935115e-07 2.736561e-07 1.073493e-06 1.146060e-05 4.373605e-05 2.727868e-05 1.024201e-04 2.541239e-07 9.376068e-07 
2457265.500000 1.634079e-08 6.243412e-08 2.517246e-06 9.580896e-06 4.543349e-07 1.858595e-06 4.655483e-06 1.652634e-05 1.321375e-06 5.503395e-06 1.628055e-06 6.037388e-06 1.159526e-06 4.524205e-06 3.547487e-08 1.434869e-07 7.627213e-07 3.113317e-06 7.897936e-08 3.023981e-07 1.623547e-06 6.247057e-06 8.812918e-06 3.422758e-05 1.261781e-06 5.060351e-06 3.830782e-08 1.613603e-07 5.651957e-07 2.306864e-06 5.979291e-04 2.141357e-03 1.351821e-07 4.638685e-07 7.832080e-07 2.876118e-06 8.851580e-07 3.534723e-06 1.046451e-06 4.290061e-06 1.232775e-06 4.950545e-06 3.592973e-06 1.410911e-05 4.717945e-07 1.952186e-06 4.047927e-06 1.599360e-05 1.525834e-07 5.949480e-07 8.400073e-06 2.995487e-05 1.165257e-07 4.510473e-07 8.493054e-08 3.075915e-07 1.736637e-06 7.003650e-06 1.684962e-06 6.936253e-06 9.051270e-07 3.573412e-06 1.931841e-07 7.443036e-07 1.899253e-05 6.940255e-05 8.084949e-08 3.363568e-07 8.331887e-07 3.261452e-06 3.106419e-07 1.186376e-06 1.338526e-04 4.781847e-04 3.439297e-06 1.235431e-05 1.408055e-06 4.890668e-06 2.287631e-05 8.618042e-05 1.488068e-06 5.206146e-06 2.028296e-08 8.353584e-08 2.417795e-04 8.490970e-04 1.020718e-06 4.278905e-06 6.464616e-04 2.407888e-03 5.950156e-08 2.235254e-07 2.967826e-07 1.161338e-06 1.241035e-05 4.704857e-05 2.619962e-05 9.792209e-05 1.901482e-07 7.035709e-07 
2457266.500000 1.979987e-08 7.556127e-08 1.163421e-06 4.491381e-06 8.930402e-07 3.601231e-06 2.964125e-06 1.055455e-05 8.712733e-07 3.671160e-06 2.454946e-06 8.989523e-06 8.563906e-07 3.377186e-06 3.295556e-08 1.339731e-07 1.599264e-06 6.428527e-06 1.579890e-07 5.990435e-07 1.253598e-06 4.827127e-06 4.693479e-06 1.835686e-05 1.005260e-06 4.075175e-06 4.210387e-08 1.782566e-07 4.425871e-07 1.814694e-06 4.225053e-04 1.514801e-03 1.484658e-07 5.065828e-07 3.273001e-07 1.240799e-06 5.513831e-07 2.233821e-06 1.624837e-06 6.643401e-06 4.705227e-07 1.917605e-06 2.829876e-06 1.112182e-05 5.230370e-07 2.186288e-06 2.524318e-06 1.002571e-05 9.279693e-08 3.669646e-07 1.211977e-05 4.270596e-05 8.370711e-08 3.280378e-07 1.426800e-07 5.112071e-07 1.250194e-06 5.058384e-06 1.374589e-06 5.720044e-06 1.323918e-06 5.208725e-06 2.177940e-07 8.436162e-07 3.398658e-05 1.222259e-04 1.082541e-07 4.522211e-07 1.001345e-06 3.928997e-06 9.517438e-07 3.546934e-06 7.603686e-05 2.730442e-04 5.565808e-06 1.971381e-05 3.501513e-07 1.287425e-06 4.266054e-04 1.514165e-03 1.094694e-06 3.841434e-06 1.995439e-08 8.268468e-08 1.189106e-06 4.616698e-06 9.990760e-07 4.213447e-06 5.007337e-04 1.864004e-03 4.802394e-08 1.830025e-07 1.691145e-07 6.714042e-07 1.781505e-05 6.673870e-05 1.067685e-05 4.036290e-05 3.559777e-07 1.296580e-06 
2457267.500000 3.848132e-08 1.447611e-07 9.878620e-07 3.830888e-06 1.395335e-06 5.561976e-06 1.360516e-08 5.541501e-08 9.937347e-07 4.187834e-06 3.590621e-06 1.298883e-05 9.271617e-07 3.667628e-06 4.204073e-08 1.703161e-07 2.147875e-06 8.563250e-06 1.391506e-07 5.314746e-07 1.651472e-06 6.298813e-06 8.165442e-06 3.145314e-05 3.701477e-04 1.337744e-03 4.337844e-08 1.849410e-07 4.032263e-07 1.657584e-06 5.722038e-04 2.029160e-03 2.463689e-08 8.872446e-08 5.079997e-07 1.919985e-06 6.178154e-07 2.509304e-06 2.061343e-06 8.411267e-06 3.855344e-07 1.573165e-06 3.335955e-06 1.301996e-05 9.897400e-07 4.093777e-06 9.840288e-04 3.480446e-03 1.705173e-07 6.662272e-07 1.045709e-05 3.675917e-05 1.402158e-07 5.444873e-07 2.639817e-07 9.318106e-07 1.999691e-06 7.989839e-06 1.722007e-06 7.161645e-06 1.994239e-06 7.785498e-06 3.388441e-07 1.303415e-06 4.240013e-05 1.510681e-04 1.164544e-07 4.905911e-07 1.121415e-06 4.410786e-06 4.410229e-07 1.665140e-06 8.529368e-05 3.040078e-04 9.625526e-06 3.357223e-05 7.829474e-07 2.843486e-06 2.452580e-04 8.748147e-04 1.144444e-06 4.000949e-06 5.616740e-06 2.085342e-05 9.606566e-07 3.763888e-06 9.616332e-07 4.085391e-06 1.963142e-04 7.396592e-04 7.240610e-08 2.745384e-07 2.287801e-07 9.042972e-07 2.762227e-05 1.021018e-04 5.035078e-06 1.920340e-05 2.934100e-07 1.068460e-06 
