119.0 16.3345034552 0 14.8441976173 0
415.0 15.7648376648 0 14.2364974226 0
469.0 16.671666141 0 15.2885340583 0
532.0 15.6955060139 0 14.2099928403 0
766.0 15.9536970809 0 14.4431373089 0
795.0 16.0584012647 0 14.5561760644 0
802.0 16.8899080764 0 15.4713311042 0
822.0 16.324665718 0 14.8815986267 0
829.0 16.8411145698 0 15.4574102622 0
1153.0 14.4304817729 0 12.9549815716 0
1154.0 14.3066910921 0 12.814500761 0
1179.0 14.9075210317 0 13.5057058306 0
1207.0 14.0920158686 0 12.589455495 0
1866.0 15.0550804033 0 13.6983376446 0
1871.0 14.2150299877 0 12.761296808 0
1878.0 14.3751577848 0 12.9526637279 0
1882.0 14.5071164445 0 13.1019743181 0
1884.0 14.2822022932 0 12.8504027244 0
1887.0 14.3631640737 0 12.9355891669 0
1890.0 14.4045496591 0 12.9878788728 0
1901.0 14.3855627684 0 12.9776150664 0
1907.0 14.2469321985 0 12.815558272 0
1908.0 14.0600042421 0 12.6093341803 0
1909.0 14.0441134604 0 12.5891055122 0
1912.0 14.0543828224 0 12.6022057566 0
1913.0 14.076589228 0 12.6245759464 0
1914.0 14.0735063482 0 12.6210793616 0
1915.0 13.9514419876 0 12.4826033093 0
1918.0 13.9972865234 0 12.5354714505 0
1920.0 14.1103845717 0 12.6593094425 0
1923.0 14.255354254 0 12.8132095483 0
1925.0 14.4844118357 0 13.0692868875 0
1931.0 14.726620692 0 13.3344405095 0
1940.0 14.7162989625 0 13.3262873026 0
1941.0 14.5655670266 0 13.1606882521 0
1944.0 14.6930992758 0 13.2999076616 0
1949.0 13.6192288339 0 12.0833623801 0
2219.0 13.3642592064 0 11.8530255955 0
2238.0 13.2600590806 0 11.7525585455 0
2240.0 12.9823145639 0 11.426956507 0
2252.0 13.5387043815 0 12.0674876638 0
2253.0 13.4268746884 0 11.9383456196 0
2254.0 13.3367892656 0 11.8342572632 0
2256.0 13.2760655109 0 11.7675045771 0
2264.0 13.0598010449 0 11.5252069824 0
2268.0 13.0295794258 0 11.4882735474 0
2272.0 13.1650142036 0 11.6512819576 0
2274.0 13.1133862209 0 11.5877523954 0
2279.0 13.9607120236 0 12.5491803574 0
2281.0 14.14572685 0 12.7528032677 0
2284.0 13.1107590567 0 11.5839496117 0
2285.0 12.965014486 0 11.4277432032 0
2291.0 13.0107409419 0 11.4863446654 0
2293.0 12.9366095086 0 11.3995773754 0
2294.0 12.9078104677 0 11.3650424108 0
2297.0 13.5723169355 0 12.12740971 0
2300.0 14.3064377121 0 12.9395337157 0
2303.0 14.617052606 0 13.281916238 0
2305.0 13.8899333153 0 12.4833044573 0
2306.0 14.001104255 0 12.6085886413 0
2312.0 12.8693849766 0 11.3340952892 0
2601.0 13.0290147775 0 11.5487157629 0
2606.0 13.0951933652 0 11.6215607035 0
2620.0 12.8339014896 0 11.3239487796 0
2626.0 12.8729743905 0 11.3616865857 0
2629.0 12.9204354227 0 11.4144710455 0
2631.0 13.8004519115 0 12.405643149 0
2635.0 14.0357238599 0 12.6690007881 0
2638.0 13.0502045068 0 11.5713277719 0
2640.0 13.8760895758 0 12.4931165839 0
2646.0 14.1256690615 0 12.760742277 0
2655.0 12.9835231729 0 11.4814666474 0
2657.0 12.9928528349 0 11.4929856045 0
2659.0 13.2686789066 0 11.8051064326 0
2661.0 13.094235023 0 11.6086695624 0
2662.0 13.1823165853 0 11.7068683466 0
2666.0 12.6422576508 0 11.0783307625 0
2668.0 12.5481275249 0 10.9563652239 0
