-158.034826067 0.0
-157.876712184 0.0
-157.718598301 0.0
-157.560484418 0.0
-157.402370535 0.0
-157.244256652 0.0
-157.086142769 0.0
-156.928028886 0.0
-156.769915003 0.0
-156.61180112 0.0
-156.453687237 0.0
-156.295573354 0.0
-156.137459471 0.0
-155.979345588 0.0
-155.821231705 0.0
-155.663117822 0.0
-155.505003939 0.0
-155.346890056 0.0
-155.188776173 0.0
-155.03066229 0.0
-154.872548407 0.0
-154.714434524 0.0
-154.556320641 0.0
-154.398206758 0.0
-154.240092875 0.0
-154.081978992 0.0
-153.923865109 0.0
-153.765751226 0.0
-153.607637343 0.0
-153.44952346 0.0
-153.291409577 0.0
-153.133295694 0.0
-152.975181811 0.0
-152.817067928 0.0
-152.658954045 0.0
-152.500840162 0.0
-152.342726279 0.0
-152.184612396 0.0
-152.026498513 0.0
-151.86838463 0.0
-151.710270747 0.0
-151.552156864 0.0
-151.394042981 0.0
-151.235929098 0.0
-151.077815215 0.0
-150.919701332 0.0
-150.761587449 0.0
-150.603473566 0.0
-150.445359683 0.0
-150.2872458 0.0
-150.129131916 0.0
-149.971018033 0.0
-149.81290415 0.0
-149.654790267 0.0
-149.496676384 0.0
-149.338562501 0.0
-149.180448618 0.0
-149.022334735 0.0
-148.864220852 0.0
-148.706106969 0.0
-148.547993086 0.0
-148.389879203 0.0
-148.23176532 0.0
-148.073651437 0.0
-147.915537554 0.0
-147.757423671 0.0
-147.599309788 0.0
-147.441195905 0.0
-147.283082022 0.0
-147.124968139 0.0
-146.966854256 0.0
-146.808740373 0.0
-146.65062649 0.0
-146.492512607 0.0
-146.334398724 0.0
-146.176284841 0.0
-146.018170958 0.0
-145.860057075 0.0
-145.701943192 0.0
-145.543829309 0.0
-145.385715426 0.0
-145.227601543 0.0
-145.06948766 0.0
-144.911373777 0.0
-144.753259894 0.0
-144.595146011 0.0
-144.437032128 0.0
-144.278918245 0.0
-144.120804362 0.0
-143.962690479 0.0
-143.804576596 0.0
-143.646462713 0.0
-143.48834883 0.0
-143.330234947 0.0
-143.172121064 0.0
-143.014007181 0.0
-142.855893298 0.0
-142.697779415 0.0
-142.539665532 0.0
-142.381551649 0.0
-142.223437766 0.0
-142.065323883 0.0
-141.90721 0.0
-141.749096117 0.0
