-25 0.000000
-20 0.000000
-15 0.000000
-10 0.000000
-5 0.000000
0 0.000000
5 0.000000
10 0.000000
15 0.000000
20 0.000000
25 0.000001
30 0.000001
35 0.000026
40 0.000236
45 0.001809
50 0.008695
55 0.030748
60 0.079238
65 0.149339
70 0.208226
75 0.214224
80 0.163220
85 0.091875
90 0.037864
95 0.011526
100 0.002541
105 0.000374
110 0.000053
115 0.000004
120 0.000000
125 0.000000
130 0.000000
135 0.000000
140 0.000000
145 0.000000
150 0.000000
155 0.000000
160 0.000000
165 0.000000
170 0.000000
175 0.000000
