2457266.5 16.1921122855 0.0 14.7282864527 0.0 
2457302.5 15.7723460245 0.0 14.2390155208 0.0 
2457314.5 16.0709838118 0.0 14.5725835546 0.0 
2457356.5 17.4183241869 0.0 16.0767739064 0.0 
2457413.5 16.0278182735 0.0 14.5485965363 0.0 
2457463.5 15.8830406521 0.0 14.4184682616 0.0 
2457483.5 15.8117346665 0.0 14.3097868689 0.0 
2457490.5 15.4267252873 0.0 13.8549030264 0.0 
2457588.5 16.7343455302 0.0 15.266038993 0.0 
2457629.5 16.8862454742 0.0 15.438593229 0.0 
2457651.5 17.2127214565 0.0 15.7891314193 0.0 
2457663.5 16.6840446103 0.0 15.22120965 0.0 
2457699.5 16.4724389607 0.0 14.9874285783 0.0 
2457716.5 16.4040298405 0.0 14.9064755917 0.0 
2457780.5 17.3885241985 0.0 16.0018328115 0.0 
2457819.5 17.1967152396 0.0 15.7969561713 0.0 
2457846.5 15.849503407 0.0 14.2862046169 0.0 
2457858.5 17.5265021695 0.0 16.163726177 0.0 
2457905.5 16.0117332494 0.0 14.4892739755 0.0 
2457920.5 16.5023069036 0.0 15.0204547872 0.0 
2457928.5 16.7405912241 0.0 15.2713370017 0.0 
2457956.5 16.2758436893 0.0 14.7729789452 0.0 
2458075.5 16.8188938302 0.0 15.3769757247 0.0 
2458127.5 17.5312241333 0.0 16.1683840874 0.0 
2458148.5 17.125564749 0.0 15.7405001606 0.0 
2458227.5 16.2472018383 0.0 14.8441242532 0.0 
2458237.5 15.8731423587 0.0 14.4311277428 0.0 
2458245.5 15.0979657464 0.0 13.5636908696 0.0 
2458316.5 15.5694129022 0.0 14.1214441991 0.0 
2458338.5 15.7050868568 0.0 14.2391410404 0.0 
2458383.5 16.3940416611 0.0 14.9927433574 0.0 
2458396.5 15.5090533788 0.0 13.9988380846 0.0 
2458448.5 15.3397695291 0.0 13.8238054487 0.0 
2458477.5 15.5446043598 0.0 14.0583911102 0.0 
2458494.5 16.0507461748 0.0 14.6157417377 0.0 
2458503.5 16.3988340508 0.0 15.0003634567 0.0 
2458510.5 16.4132456832 0.0 15.0258876516 0.0 
2458593.5 15.8083171782 0.0 14.3575162972 0.0 
2458621.5 16.3528817068 0.0 14.952541799 0.0 
2458626.5 16.5959561275 0.0 15.2155399167 0.0 
2458661.5 15.8962237538 0.0 14.4253233264 0.0 
2458674.5 16.0796955424 0.0 14.6235279296 0.0 
2458683.5 15.7342215774 0.0 14.2577882631 0.0 
2458701.5 15.4259039888 0.0 13.933705581 0.0 
2458715.5 15.4606537819 0.0 13.9745260784 0.0 
2458743.5 16.0221291504 0.0 14.6123799198 0.0 
2458751.5 15.8264551095 0.0 14.3911021563 0.0 
2458784.5 16.1946601386 0.0 14.8015222392 0.0 
2458788.5 15.5488353282 0.0 14.0750341883 0.0 
2458819.5 16.8892577069 0.0 15.5358343817 0.0 
2458844.5 16.0044046171 0.0 14.5798469946 0.0 
2458856.5 16.1816794037 0.0 14.7780222169 0.0 
2458876.5 15.8412098704 0.0 14.3948993511 0.0 
2458884.5 15.5740325148 0.0 14.0586032275 0.0 
2458952.5 15.5485405377 0.0 14.0599823159 0.0 
2458996.5 16.2293546262 0.0 14.8145466227 0.0 
2459012.5 15.5035543 0.0 13.9676639984 0.0 
2459056.5 16.1828690693 0.0 14.7694356746 0.0 
2459078.5 16.0311297447 0.0 14.5883410191 0.0 
