138.0 13.295494 0.0239464984064 11.757927 0.170201692124
141.0 13.017177 0.136910053369 11.466192 0.126989214274
145.0 13.083761 0.176203397327 11.522611 0.00322449423165
151.0 12.910922 0.0975101694202 11.335948 0.0813062899457
154.0 11.61045 0.0949818569077 9.998562 0.123499470181
159.0 12.678964 0.0535189734445 11.089066 0.09163034111
163.0 17.85846 0.128539731785 16.389326 0.063486197414
165.0 17.656881 0.043943179086 16.184525 0.0893789239247
168.0 16.531272 0.0290658873651 15.038779 0.187681462556
173.0 17.265967 0.0865287597368 15.795783 0.104851362123
188.0 14.41301 0.0890109701807 12.907275 0.156177707014
191.0 14.397178 0.144287025091 12.869069 0.00376306063701
200.0 18.035308 0.112053919881 16.585897 0.0762814146542
201.0 17.959101 0.142733556461 16.510706 0.167500001915
202.0 18.150093 0.173828653242 16.707144 0.0803018526157
203.0 18.36358 0.150483501186 16.926442 0.130588172657
204.0 17.484729 0.0860783293078 16.03206 0.00801516003892
205.0 16.220771 0.0889518166807 14.751668 0.000761412678799
206.0 16.303404 0.17442598572 14.835688 0.022282027612
207.0 15.360263 0.0619888625945 13.877343 0.0445776619684
209.0 15.796591 0.0819081451658 14.325587 0.100805671783
211.0 16.23016 0.158857095223 14.766331 0.0407027978613
212.0 15.342861 0.161688301611 13.864029 0.0925188160494
213.0 14.767596 0.0465677829541 13.277947 0.0180442165637
214.0 20.322515 0.135741578165 18.919173 0.0785597391948
215.0 20.693754 0.138906662183 19.295832 0.0775298388014
216.0 20.012843 0.0305372386446 18.608705 0.194479865339
217.0 20.168732 0.0922956165896 18.768521 0.136980266316
218.0 20.789947 0.0313973543008 19.399336 0.0521695301354
220.0 19.578546 0.137794669666 18.168073 0.103833607183
221.0 20.191858 0.140095321577 18.786709 0.116937348227
225.0 18.381933 0.0739085935951 16.950054 0.143406809885
228.0 15.990073 0.146343247532 14.52163 0.10967976095
231.0 18.613284 0.0671187674038 17.178909 0.00803647550722
