8.72927931032 81.3982808546 0.202847942461 1.98968658644 
3.91543699632 84.7121441687 1.99938769784 -0.0494856921031 
53.2863048919 76.6941444562 1.64641359895 -1.13548327209 
43.3581197244 16.6705587044 -1.95583627256 0.417976643991 
93.4708311211 83.7821888548 -0.207767918699 1.98917884866 
84.7830513526 51.7488671334 1.87397929016 0.698714262095 
86.5342721077 46.5865831353 1.94562913271 0.463170894973 
38.7282909315 62.9643387376 -0.627949354107 -1.89886271454 
29.3651955693 51.6916276134 -1.94610249995 0.461177904581 
47.3512147341 46.9854092462 -0.731240814882 -1.86152810096 
