7.961306 34.920209
25.144454 119.742911
79.182812 382.784074
257.239058 1259.049894
7.5332115 32.84551
23.8199283 113.115374
74.9273823 369.589664
237.7785537 1172.940358
7.0689984 30.720354
22.5816896 105.462398
72.1082752 345.234555
230.2969664 1126.121707
6.6134873 28.485556
21.1259678 98.981268
67.0462821 324.456138
214.567556 1057.341107
6.1134756 26.212819
19.4811792 90.667668
61.921947 297.594032
194.9947404 958.94895
5.557648 23.510942
17.7904265 82.463741
55.926906 274.491553
179.94023 878.996533
4.9394216 20.652394
15.9202072 73.364676
50.432702 241.882264
158.348438 799.958675
4.2118203 17.505913
13.7836851 63.045421
43.7225013 208.038258
138.685962 665.058475
3.3875 13.616549
11.215378 50.747081
35.4499652 168.493297
112.9103726 545.3228
2.2281778 8.740637
7.884633 34.89852
25.3572956 119.411465
79.975357 382.845622
